 Warranty","Commercial
 Warranty",Profile/Builder,Profile/Retail,Finish,Locking System,Installation Method,Product Construction,Marketing Pad Name,Attached Pad,Product UPC Code,Baby Threshold Style #,Multi-Purpose Reducer Style #,Multi-Purpose Reducer Style #,T-Molding Style #,T Molding Style #,"Omni Trim Multi purpose reducer - 94""",Qtr Round Style #,Overlap StairNose Style #,Flush StairNose Style #,Square StairNose,Round Stair Tread,Square Stair Tread,Treadz Center,Treadz Right,Treadz Left,Stair Riser
Q3 2022,Infinite SPC 3.5,Route 66,V3100,Infinite SPC 3.5,7100,Route 66,3100V,Infinite SPC 3.5,7100,Route 66,A,Floorte Pro,M,BROWN,Medium,All-Over Emboss,OAK,,,,,366MF,Limitless SPC,,,48.94,7.48,2.28,49.41,39.98,4.72,2338.45,Vietnam,PURCHASED,6.93,48.03,7,48,1,4.4,3/16,41.31,12,27.73,"1,525.15",55,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,Micro,Square Ends and Edges,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402398901,BT3HS,,RD3HS,,TM3HS,,QTRHS,,FS4HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 3.5,Vista,V3100,Infinite SPC 3.5,7192,Vista,3100V,Infinite SPC 3.5,7192,Vista,A,Floorte Pro,M,BROWN,Medium,All-Over Emboss,OAK,,,,,366MF,Limitless SPC,,,48.94,7.48,2.28,49.41,39.98,4.72,2338.45,Vietnam,PURCHASED,6.93,48.03,7,48,1,4.4,3/16,41.31,12,27.73,"1,525.15",55,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,Micro,Square Ends and Edges,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402405944,BT3HS,,RD3HS,,TM3HS,,QTRHS,,FS4HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 3.5,Barley Field,V3100,Infinite SPC 3.5,7194,Barley Field,3100V,Infinite SPC 3.5,7194,Barley Field,A,Floorte Pro,M,BROWN,Medium,All-Over Emboss,OAK,,,,,366MF,Limitless SPC,,,48.94,7.48,2.28,49.41,39.98,4.72,2338.45,Vietnam,PURCHASED,6.93,48.03,7,48,1,4.4,3/16,41.31,12,27.73,"1,525.15",55,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,Micro,Square Ends and Edges,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402398925,BT3HS,,RD3HS,,TM3HS,,QTRHS,,FS4HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 3.5,Raconteur,V3100,Infinite SPC 3.5,7195,Raconteur,3100V,Infinite SPC 3.5,7195,Raconteur,A,Floorte Pro,M,BROWN,Medium,All-Over Emboss,APPLEWOOD,,,,,366MF,Limitless SPC,,,48.94,7.48,2.28,49.41,39.98,4.72,2338.45,Vietnam,PURCHASED,6.93,48.03,7,48,1,4.4,3/16,41.31,12,27.73,"1,525.15",55,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,Micro,Square Ends and Edges,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402405968,BT3HS,,RD3HS,,TM3HS,,QTRHS,,FS4HS,,TR1HS,,,,,LVWRI
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2023,Infinite SPC 4.0,SHADOW,V3101,Infinite SPC 4.0,520,SHADOW,3101V,Infinite SPC 4.0,520,SHADOW,P,Floorte Pro,,,,All-Over Emboss,,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402450531,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 4.0,Raw Sienna,V3101,Infinite SPC 4.0,825,Raw Sienna,3101V,Infinite SPC 4.0,825,Raw Sienna,A,Floorte Pro,M,RED,Medium,All-Over Emboss,HICKORY,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402411792,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
Q3 2023,Infinite SPC 4.0,SAND DUNE,V3101,Infinite SPC 4.0,1169,SAND DUNE,3101V,Infinite SPC 4.0,1169,SAND DUNE,P,Floorte Pro,,,,All-Over Emboss,,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402450548,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 4.0,Grand Canyon,V3101,Infinite SPC 4.0,2027,Grand Canyon,3101V,Infinite SPC 4.0,2027,Grand Canyon,A,Floorte Pro,M,GOLD-YELLOW,Medium,All-Over Emboss,HICKORY,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402411761,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 4.0,Salt River,V3101,Infinite SPC 4.0,2028,Salt River,3101V,Infinite SPC 4.0,2028,Salt River,A,Floorte Pro,M,GOLD-YELLOW,Medium,All-Over Emboss,HICKORY,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402411846,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 4.0,Pampas,V3101,Infinite SPC 4.0,2029,Pampas,3101V,Infinite SPC 4.0,2029,Pampas,A,Floorte Pro,M,GOLD-YELLOW,Medium,All-Over Emboss,OAK,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402411754,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 4.0,Drift,V3101,Infinite SPC 4.0,5100,Drift,3101V,Infinite SPC 4.0,5100,Drift,A,Floorte Pro,M,GRAY,Medium,All-Over Emboss,OAK,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402411785,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
Q3 2023,Infinite SPC 4.0,HONEYCOMB,V3101,Infinite SPC 4.0,6040,HONEYCOMB,3101V,Infinite SPC 4.0,6040,HONEYCOMB,P,Floorte Pro,,,,All-Over Emboss,,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402450555,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 4.0,Boheme Brown,V3101,Infinite SPC 4.0,7099,Boheme Brown,3101V,Infinite SPC 4.0,7099,Boheme Brown,A,Floorte Pro,M,BROWN,Medium,All-Over Emboss,HICKORY,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402411815,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 4.0,Route 66,V3101,Infinite SPC 4.0,7100,Route 66,3101V,Infinite SPC 4.0,7100,Route 66,A,Floorte Pro,M,BROWN,Medium,All-Over Emboss,OAK,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402411808,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 4.0,Vista,V3101,Infinite SPC 4.0,7192,Vista,3101V,Infinite SPC 4.0,7192,Vista,A,Floorte Pro,M,BROWN,Medium,All-Over Emboss,OAK,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402411839,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 4.0,Barley Field,V3101,Infinite SPC 4.0,7194,Barley Field,3101V,Infinite SPC 4.0,7194,Barley Field,A,Floorte Pro,M,BROWN,Medium,All-Over Emboss,OAK,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402411822,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
Q3 2022,Infinite SPC 4.0,Racouteur,V3101,Infinite SPC 4.0,7195,Raconteur,3101V,Infinite SPC 4.0,7195,Raconteur,A,Floorte Pro,M,BROWN,Medium,All-Over Emboss,APPLEWOOD,,,,,367MF,Limitless SPC SS+,,,49.02,7.68,2.6,49.61,39.76,4.72,2552.96,Vietnam,PURCHASED,7.09,48.03,7,48,2,6,15/64,41.45,10,23.63,"1,417.80",60,20,20,0.02,0.51,,Yes,Yes,Yes,Best,Lifetime,15 Year Light Commercial,,Accent Bevel,SCUFF RESIST PLATNIUM,Angle/Snap,FLOAT OR GLUE,SPC,,Y,190402411778,BT7HS,,RD7HS,,TM7HS,,QTRHS,,FS5HS,,TR1HS,,,,,LVWRI
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUMMER 2017,INTREPID HD PLUS,Unearth,V0836,INTREPID HD PLUS,812,FOREST PINE,0864V,BLUE RIDGE PINE 720C PLUS,812,FOREST PINE,A,FLOORTE PRO,H,Brown,Dark,EIR,HeartPine,514SA,COASTAL PINE 720C PLUS,513RG,SOUTHERN PINE 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,CHINA,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057518,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Otter,V0836,INTREPID HD PLUS,168,SHAWSHANK OAK,0866V,CATHEDRAL OAK 720C PLUS,168,SHAWSHANK OAK,A,FLOORTE PRO,H,Tan,Medium,EIR,Variation Oak,516SA,WHISKEY OAK 720C PLUS,515RG,BARREL OAK 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,CHINA,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057549,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Ravine,V0836,INTREPID HD PLUS,798,RAVINE OAK,0866V,CATHEDRAL OAK 720C PLUS,798,RAVINE OAK,A,FLOORTE PRO,H,Brown,Medium,EIR,Variation Oak,516SA,WHISKEY OAK 720C PLUS,515RG,BARREL OAK 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,CHINA,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057532,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Mist,V0836,INTREPID HD PLUS,5008,MISTY OAK,0866V,CATHEDRAL OAK 720C PLUS,5008,MISTY OAK,A,FLOORTE PRO,H,Gray,Light,EIR,Variation Oak,516SA,WHISKEY OAK 720C PLUS,515RG,BARREL OAK 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,CHINA,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057556,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Subterrane,V0836,INTREPID HD PLUS,5009,CHARRED OAK,0866V,CATHEDRAL OAK 720C PLUS,5009,CHARRED OAK,A,FLOORTE PRO,H,Gray,Medium,EIR,Variation Oak,516SA,WHISKEY OAK 720C PLUS,515RG,BARREL OAK 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,CHINA,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057563,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Pumice,V0836,INTREPID HD PLUS,5010,CHESTNUT OAK,0866V,CATHEDRAL OAK 720C PLUS,5010,CHESTNUT OAK,A,FLOORTE PRO,H,Brown/Tan,Light,EIR,Variation Oak,516SA,WHISKEY OAK 720C PLUS,515RG,BARREL OAK 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,CHINA,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057587,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Clay,V0836,INTREPID HD PLUS,164,DISTRESSED PINE,0865V,CROSS-SAWN PINE 720C PLUS,164,DISTRESSED PINE,A,FLOORTE PRO,H,Natural/Beige,Light,EIR,Moonlit Pine (pine barnboard),515SA,MOUNTAIN PINE 720C PLUS,514RG,MOONLIT PINE 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,CHINA,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057440,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Ecru,V0836,INTREPID HD PLUS,166,RECLAIMED PINE,0865V,CROSS-SAWN PINE 720C PLUS,166,RECLAIMED PINE,A,FLOORTE PRO,H,Natural/Beige,Light,EIR,Moonlit Pine (pine barnboard),515SA,MOUNTAIN PINE 720C PLUS,514RG,MOONLIT PINE 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,CHINA,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057457,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Ox,V0836,INTREPID HD PLUS,554,SALVAGED PINE,0865V,CROSS-SAWN PINE 720C PLUS,554,SALVAGED PINE,A,FLOORTE PRO,H,Tan,Light,EIR,Moonlit Pine (pine barnboard),515SA,MOUNTAIN PINE 720C PLUS,514RG,MOONLIT PINE 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,CHINA,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057464,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Osprey,V0836,INTREPID HD PLUS,5006,ANTIQUE PINE,0865V,CROSS-SAWN PINE 720C PLUS,5006,ANTIQUE PINE,A,FLOORTE PRO,H,Brown,Medium,EIR,Moonlit Pine (pine barnboard),515SA,MOUNTAIN PINE 720C PLUS,514RG,MOONLIT PINE 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,CHINA,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057471,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Pewter,V0836,INTREPID HD PLUS,5003,SILVER OAK,0867V,HERITAGE OAK 720C PLUS,5003,SILVER OAK,A,FLOORTE PRO,H,Gray,Medium,EIR,Bolgehri Oak (white oak),517SA,AGED OAK 720C PLUS,516RG,WHITE OAK 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,CHINA,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057396,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Lynx,V0836,INTREPID HD PLUS,5004,WYE OAK,0867V,HERITAGE OAK 720C PLUS,5004,WYE OAK,A,FLOORTE PRO,M,Gray,Light,EIR,Bolgehri Oak (white oak),517SA,AGED OAK 720C PLUS,516RG,WHITE OAK 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,CHINA,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057419,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUMMER 2017,INTREPID HD PLUS,Unearth,V1836,INTREPID HD PLUS,812,FOREST PINE,2024V,INTREPID HD PLUS,812,FOREST PINE,A,FLOORTE PRO,H,Brown,Dark,EIR,HeartPine,514SA,COASTAL PINE 720C PLUS,513RG,SOUTHERN PINE 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,Vietnam,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057518,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Otter,V1836,INTREPID HD PLUS,168,SHAWSHANK OAK,2024V,INTREPID HD PLUS,168,SHAWSHANK OAK,A,FLOORTE PRO,H,Tan,Medium,EIR,Variation Oak,516SA,WHISKEY OAK 720C PLUS,515RG,BARREL OAK 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,Vietnam,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057549,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Ravine,V1836,INTREPID HD PLUS,798,RAVINE OAK,2024V,INTREPID HD PLUS,798,RAVINE OAK,A,FLOORTE PRO,H,Brown,Medium,EIR,Variation Oak,516SA,WHISKEY OAK 720C PLUS,515RG,BARREL OAK 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,Vietnam,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057532,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Mist,V1836,INTREPID HD PLUS,5008,MISTY OAK,2024V,INTREPID HD PLUS,5008,MISTY OAK,A,FLOORTE PRO,H,Gray,Light,EIR,Variation Oak,516SA,WHISKEY OAK 720C PLUS,515RG,BARREL OAK 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,Vietnam,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057556,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
SUMMER 2017,INTREPID HD PLUS,Subterrane,V1836,INTREPID HD PLUS,5009,CHARRED OAK,2024V,INTREPID HD PLUS,5009,CHARRED OAK,A,FLOORTE PRO,H,Gray,Medium,EIR,Variation Oak,516SA,WHISKEY OAK 720C PLUS,515RG,BARREL OAK 720C PLUS,,,,,59.65,9.45,2.36,60.24,39.37,4.72,2780.88,Vietnam,PURCHASED,8.86,59.06,9,59,1.5,6.5,1/4,45.19,6,21.79,"1,394.56",64,14,20,0.02,0.51,6,YES,YES,YES,BETTER,LIFETIME,10 YEAR LIGHT COMMERCIAL,,ACCENT BEVEL,SCUFF RESIST PLATNIUM,FOLD-N-TAP,FLOAT OR GLUE,SPC,,Y,190402057563,VSBTH,,VSMP6,,VSTM6,,VSQT6,VSST6,VFSN3,,TR1HS,,,,,LVWRI
